"Word","Occurrence"
"httpsgtrukriorgprojectsref10047691",1
"httpsgtrukriorgprojectsref10047759",1
"httpsgtrukriorgprojectsref10047997",1
"httpsgtrukriorgprojectsref10048150",1
"httpsgtrukriorgprojectsref10048292",1
"httpsgtrukriorgprojectsref10048387",1
"httpsgtrukriorgprojectsref10048649",1
"httpsgtrukriorgprojectsref10048703",1
"httpsgtrukriorgprojectsref10048920",1
"httpsgtrukriorgprojectsref10049031",1
"httpsgtrukriorgprojectsref10049265",1
"httpsgtrukriorgprojectsref10050213",1
"httpsgtrukriorgprojectsref10050537",1
"httpsgtrukriorgprojectsref10050689",1
"httpsgtrukriorgprojectsref10051963",1
"httpsgtrukriorgprojectsref10052341",1
"httpsgtrukriorgprojectsref10052863",1
"httpsgtrukriorgprojectsref10052906",1
"httpsgtrukriorgprojectsref10053130",1
"httpsgtrukriorgprojectsref10053222",1
"httpsgtrukriorgprojectsref10053427",1
"httpsgtrukriorgprojectsref10054103",1
"httpsgtrukriorgprojectsref10054426",1
"httpsgtrukriorgprojectsref10054437",1
"httpsgtrukriorgprojectsref10055567",1
"httpsgtrukriorgprojectsref10055667",1
"httpsgtrukriorgprojectsref10056009",1
"httpsgtrukriorgprojectsref10056145",1
"httpsgtrukriorgprojectsref10056917",1
"httpsgtrukriorgprojectsref10057473",1
"httpsgtrukriorgprojectsref10057589",1
"httpsgtrukriorgprojectsref10057775",1
"httpsgtrukriorgprojectsref10058086",1
"httpsgtrukriorgprojectsref10058096",1
"httpsgtrukriorgprojectsref10058134",1
"httpsgtrukriorgprojectsref10058247",1
"httpsgtrukriorgprojectsref10059153",1
"httpsgtrukriorgprojectsref10059824",1
"httpsgtrukriorgprojectsref10060007",1
"httpsgtrukriorgprojectsref10060149",1
"httpsgtrukriorgprojectsref10060674",1
"httpsgtrukriorgprojectsref10060733",1
"httpsgtrukriorgprojectsref10061055",1
"httpsgtrukriorgprojectsref10061139",1
"httpsgtrukriorgprojectsref10061148",1
"httpsgtrukriorgprojectsref10061737",1
"httpsgtrukriorgprojectsref10061750",1
"httpsgtrukriorgprojectsref10061955",1
"httpsgtrukriorgprojectsref10061959",1
"httpsgtrukriorgprojectsref10061985",1
"httpsgtrukriorgprojectsref10061997",1
"httpsgtrukriorgprojectsref10061999",1
"httpsgtrukriorgprojectsref10062152",1
"httpsgtrukriorgprojectsref10062154",1
"httpsgtrukriorgprojectsref10062167",1
"httpsgtrukriorgprojectsref10062205",1
"httpsgtrukriorgprojectsref10062352",1
"httpsgtrukriorgprojectsref10062415",1
"httpsgtrukriorgprojectsref10063306",1
"httpsgtrukriorgprojectsref10063342",1
"httpsgtrukriorgprojectsref10063640",1
"httpsgtrukriorgprojectsref10063649",1
"httpsgtrukriorgprojectsref10063674",1
"httpsgtrukriorgprojectsref10063835",1
"httpsgtrukriorgprojectsref10063968",1
"httpsgtrukriorgprojectsref10064096",1
"httpsgtrukriorgprojectsref10064523",1
"httpsgtrukriorgprojectsref10064737",1
"httpsgtrukriorgprojectsref10065351",1
"httpsgtrukriorgprojectsref10065567",1
"httpsgtrukriorgprojectsref10066628",1
"httpsgtrukriorgprojectsref10066645",1
"httpsgtrukriorgprojectsref10068239",1
"httpsgtrukriorgprojectsref10068745",1
"httpsgtrukriorgprojectsref10070292",1
"httpsgtrukriorgprojectsref10073854",1
"httpsgtrukriorgprojectsref10074171",1
"httpsgtrukriorgprojectsref105116",1
"httpsgtrukriorgprojectsref105266",1
"httpsgtrukriorgprojectsref105444",1
"httpsgtrukriorgprojectsref105957",1
"httpsgtrukriorgprojectsref106154",1
"httpsgtrukriorgprojectsref106190",1
"httpsgtrukriorgprojectsref106378",1
"httpsgtrukriorgprojectsref107444",1
"httpsgtrukriorgprojectsref107522",1
"httpsgtrukriorgprojectsref107536",1
"httpsgtrukriorgprojectsref113188",1
"httpsgtrukriorgprojectsref113195",1
"httpsgtrukriorgprojectsref160085",1
"httpsgtrukriorgprojectsref310164",1
"httpsgtrukriorgprojectsref310223",1
"httpsgtrukriorgprojectsref47445",1
"httpsgtrukriorgprojectsref51665",1
"httpsgtrukriorgprojectsref54416",1
"httpsgtrukriorgprojectsref55085",1
"httpsgtrukriorgprojectsref56159",1
"httpsgtrukriorgprojectsref56656",1
"httpsgtrukriorgprojectsref600523",1
"httpsgtrukriorgprojectsref600527",1
"httpsgtrukriorgprojectsref61007",1
"httpsgtrukriorgprojectsref63723",1
"httpsgtrukriorgprojectsref640121",1
"httpsgtrukriorgprojectsref640195",1
"httpsgtrukriorgprojectsref64623",1
"httpsgtrukriorgprojectsref64668",1
"httpsgtrukriorgprojectsref64854",1
"httpsgtrukriorgprojectsref69364",1
"httpsgtrukriorgprojectsref69769",1
"httpsgtrukriorgprojectsref720788",1
"httpsgtrukriorgprojectsref73165",1
"httpsgtrukriorgprojectsref74008",1
"httpsgtrukriorgprojectsref74792",1
"httpsgtrukriorgprojectsref75051",1
"httpsgtrukriorgprojectsref83000099",1
"httpsgtrukriorgprojectsref830021",1
"httpsgtrukriorgprojectsref830022",1
"httpsgtrukriorgprojectsref830028",1
"httpsgtrukriorgprojectsref830031",1
"httpsgtrukriorgprojectsref830046",1
"httpsgtrukriorgprojectsref830055",1
"httpsgtrukriorgprojectsref830057",1
"httpsgtrukriorgprojectsref830058",1
"httpsgtrukriorgprojectsref830067",1
"httpsgtrukriorgprojectsref830072",1
"httpsgtrukriorgprojectsref830128",1
"httpsgtrukriorgprojectsref830150",1
"httpsgtrukriorgprojectsref830170",1
"httpsgtrukriorgprojectsref830208",1
"httpsgtrukriorgprojectsref830260",1
"httpsgtrukriorgprojectsref830264",1
"httpsgtrukriorgprojectsref830265",1
"httpsgtrukriorgprojectsref830278",1
"httpsgtrukriorgprojectsref83889",1
"httpsgtrukriorgprojectsref85795",1
"httpsgtrukriorgprojectsref88317",1
"httpsgtrukriorgprojectsref89716",1
"httpsgtrukriorgprojectsref900171",1
"httpsgtrukriorgprojectsref900210",1
"httpsgtrukriorgprojectsref91817",1
"httpsgtrukriorgprojectsref930001",1
"httpsgtrukriorgprojectsref93645",1
"httpsgtrukriorgprojectsref95900",1
"httpsgtrukriorgprojectsref972213",1
"httpsgtrukriorgprojectsref98501",1
"httpsgtrukriorgprojectsrefahn0011841",1
"httpsgtrukriorgprojectsrefahp0069651",1
"httpsgtrukriorgprojectsrefahr0032461",1
"httpsgtrukriorgprojectsrefahr0054351",1
"httpsgtrukriorgprojectsrefahr0138451",1
"httpsgtrukriorgprojectsrefahr0138611",1
"httpsgtrukriorgprojectsrefahs0015221",1
"httpsgtrukriorgprojectsrefahs0027821",1
"httpsgtrukriorgprojectsrefahs0029521",1
"httpsgtrukriorgprojectsrefahs00369x1",1
"httpsgtrukriorgprojectsrefahs00744x1",1
"httpsgtrukriorgprojectsrefahs0075041",1
"httpsgtrukriorgprojectsrefahs0107931",1
"httpsgtrukriorgprojectsrefahs0115011",1
"httpsgtrukriorgprojectsrefahs01232x1",1
"httpsgtrukriorgprojectsrefahs0127881",1
"httpsgtrukriorgprojectsrefaht00407x1",1
"httpsgtrukriorgprojectsrefaht0042741",1
"httpsgtrukriorgprojectsrefaht0044281",1
"httpsgtrukriorgprojectsrefaht0046731",1
"httpsgtrukriorgprojectsrefaht0057771",1
"httpsgtrukriorgprojectsrefaht0059981",1
"httpsgtrukriorgprojectsrefaht0061881",1
"httpsgtrukriorgprojectsrefaht0065521",1
"httpsgtrukriorgprojectsrefaht00729x1",1
"httpsgtrukriorgprojectsrefaht0073971",1
"httpsgtrukriorgprojectsrefaht0074351",1
"httpsgtrukriorgprojectsrefaht0074781",1
"httpsgtrukriorgprojectsrefaht00777x1",1
"httpsgtrukriorgprojectsrefaht0080671",1
"httpsgtrukriorgprojectsrefaht0082101",1
"httpsgtrukriorgprojectsrefaht01119x1",1
"httpsgtrukriorgprojectsrefaht01184x1",1
"httpsgtrukriorgprojectsrefaht0123071",1
"httpsgtrukriorgprojectsrefaht0130281",1
"httpsgtrukriorgprojectsrefaht0130521",1
"httpsgtrukriorgprojectsrefaht0134001",1
"httpsgtrukriorgprojectsrefaht0136051",1
"httpsgtrukriorgprojectsrefahv0001441",1
"httpsgtrukriorgprojectsrefahv0007991",1
"httpsgtrukriorgprojectsrefahv0008021",1
"httpsgtrukriorgprojectsrefahv0010431",1
"httpsgtrukriorgprojectsrefahv0029611",1
"httpsgtrukriorgprojectsrefahv0033051",1
"httpsgtrukriorgprojectsrefahv0040931",1
"httpsgtrukriorgprojectsrefahv0046031",1
"httpsgtrukriorgprojectsrefahv0050811",1
"httpsgtrukriorgprojectsrefahv0080051",1
"httpsgtrukriorgprojectsrefahv0083311",1
"httpsgtrukriorgprojectsrefahv0085441",1
"httpsgtrukriorgprojectsrefahv0087141",1
"httpsgtrukriorgprojectsrefahv0087221",1
"httpsgtrukriorgprojectsrefahv0087731",1
"httpsgtrukriorgprojectsrefahv00915x1",1
"httpsgtrukriorgprojectsrefahv0097611",1
"httpsgtrukriorgprojectsrefahv0097881",1
"httpsgtrukriorgprojectsrefahv0105491",1
"httpsgtrukriorgprojectsrefahv0112351",1
"httpsgtrukriorgprojectsrefahv0115611",1
"httpsgtrukriorgprojectsrefahv0116771",1
"httpsgtrukriorgprojectsrefahv0117901",1
"httpsgtrukriorgprojectsrefahv0130171",1
"httpsgtrukriorgprojectsrefahv0130761",1
"httpsgtrukriorgprojectsrefahv0135051",1
"httpsgtrukriorgprojectsrefahv0148461",1
"httpsgtrukriorgprojectsrefahv0150011",1
"httpsgtrukriorgprojectsrefahv0154351",1
"httpsgtrukriorgprojectsrefahw0003931",1
"httpsgtrukriorgprojectsrefahw0013811",1
"httpsgtrukriorgprojectsrefahw0014971",1
"httpsgtrukriorgprojectsrefahw0020351",1
"httpsgtrukriorgprojectsrefahw0027521",1
"httpsgtrukriorgprojectsrefahw0033411",1
"httpsgtrukriorgprojectsrefahw0039881",1
"httpsgtrukriorgprojectsrefahw0040031",1
"httpsgtrukriorgprojectsrefahw0048441",1
"httpsgtrukriorgprojectsrefahw0050341",1
"httpsgtrukriorgprojectsrefahw0055731",1
"httpsgtrukriorgprojectsrefahw0076301",1
"httpsgtrukriorgprojectsrefahw0076731",1
"httpsgtrukriorgprojectsrefahw0077031",1
"httpsgtrukriorgprojectsrefahw0079911",1
"httpsgtrukriorgprojectsrefahw0082541",1
"httpsgtrukriorgprojectsrefahw0088661",1
"httpsgtrukriorgprojectsrefahw0095601",1
"httpsgtrukriorgprojectsrefahw0096331",1
"httpsgtrukriorgprojectsrefahw0097651",1
"httpsgtrukriorgprojectsrefahw0099351",1
"httpsgtrukriorgprojectsrefahw0105261",1
"httpsgtrukriorgprojectsrefahw0106821",1
"httpsgtrukriorgprojectsrefahw0110501",1
"httpsgtrukriorgprojectsrefahw0112041",1
"httpsgtrukriorgprojectsrefahw0113521",1
"httpsgtrukriorgprojectsrefahw0115651",1
"httpsgtrukriorgprojectsrefahx0000281",1
"httpsgtrukriorgprojectsrefahx0000441",1
"httpsgtrukriorgprojectsrefahx0005161",1
"httpsgtrukriorgprojectsrefahx0012021",1
"httpsgtrukriorgprojectsrefahx0016281",1
"httpsgtrukriorgprojectsrefahx0017331",1
"httpsgtrukriorgprojectsrefahx0025351",1
"httpsgtrukriorgprojectsrefahx0029851",1
"httpsgtrukriorgprojectsrefahx0033611",1
"httpsgtrukriorgprojectsrefahx00354x1",1
"httpsgtrukriorgprojectsrefahx0040741",1
"httpsgtrukriorgprojectsrefahx0056901",1
"httpsgtrukriorgprojectsrefahx0061741",1
"httpsgtrukriorgprojectsrefahx0062121",1
"httpsgtrukriorgprojectsrefahx0063281",1
"httpsgtrukriorgprojectsrefahx0068591",1
"httpsgtrukriorgprojectsrefahx0081771",1
"httpsgtrukriorgprojectsrefahx0093351",1
"httpsgtrukriorgprojectsrefahx0102521",1
"httpsgtrukriorgprojectsrefahy0003311",1
"httpsgtrukriorgprojectsrefahy0006681",1
"httpsgtrukriorgprojectsrefbbm0111511",1
"httpsgtrukriorgprojectsrefbbm0182881",1
"httpsgtrukriorgprojectsrefbbn0146771",1
"httpsgtrukriorgprojectsrefbbn0160091",1
"httpsgtrukriorgprojectsrefbbp0014401",1
"httpsgtrukriorgprojectsrefbbp0045391",1
"httpsgtrukriorgprojectsrefbbp0171931",1
"httpsgtrukriorgprojectsrefbbp0193311",1
"httpsgtrukriorgprojectsrefbbp0204881",1
"httpsgtrukriorgprojectsrefbbp0211071",1
"httpsgtrukriorgprojectsrefbbp0220731",1
"httpsgtrukriorgprojectsrefbbp0243781",1
"httpsgtrukriorgprojectsrefbbp5046711",1
"httpsgtrukriorgprojectsrefbbp5046951",1
"httpsgtrukriorgprojectsrefbbp5048901",1
"httpsgtrukriorgprojectsrefbbr0053971",1
"httpsgtrukriorgprojectsrefbbr0067921",1
"httpsgtrukriorgprojectsrefbbr0076161",1
"httpsgtrukriorgprojectsrefbbr0087521",1
"httpsgtrukriorgprojectsrefbbr0093331",1
"httpsgtrukriorgprojectsrefbbr0102181",1
"httpsgtrukriorgprojectsrefbbr0108031",1
"httpsgtrukriorgprojectsrefbbr0120751",1
"httpsgtrukriorgprojectsrefbbr0148411",1
"httpsgtrukriorgprojectsrefbbr0152281",1
"httpsgtrukriorgprojectsrefbbr0164451",1
"httpsgtrukriorgprojectsrefbbr0185611",1
"httpsgtrukriorgprojectsrefbbr0186181",1
"httpsgtrukriorgprojectsrefbbr0189521",1
"httpsgtrukriorgprojectsrefbbr0203881",1
"httpsgtrukriorgprojectsrefbbr0206041",1
"httpsgtrukriorgprojectsrefbbr0215541",1
"httpsgtrukriorgprojectsrefbbr0216431",1
"httpsgtrukriorgprojectsrefbbr5054931",1
"httpsgtrukriorgprojectsrefbbr5056021",1
"httpsgtrukriorgprojectsrefbbr5056871",1
"httpsgtrukriorgprojectsrefbbr5058821",1
"httpsgtrukriorgprojectsrefbbs00033x1",1
"httpsgtrukriorgprojectsrefbbs0012041",1
"httpsgtrukriorgprojectsrefbbs0019801",1
"httpsgtrukriorgprojectsrefbbs0021971",1
"httpsgtrukriorgprojectsrefbbs0028201",1
"httpsgtrukriorgprojectsrefbbs0048741",1
"httpsgtrukriorgprojectsrefbbs0052771",1
"httpsgtrukriorgprojectsrefbbs0070401",1
"httpsgtrukriorgprojectsrefbbs0072451",1
"httpsgtrukriorgprojectsrefbbs0081441",1
"httpsgtrukriorgprojectsrefbbs0092991",1
"httpsgtrukriorgprojectsrefbbs0094771",1
"httpsgtrukriorgprojectsrefbbs0098331",1
"httpsgtrukriorgprojectsrefbbs0101221",1
"httpsgtrukriorgprojectsrefbbs0128261",1
"httpsgtrukriorgprojectsrefbbs0144971",1
"httpsgtrukriorgprojectsrefbbs0146671",1
"httpsgtrukriorgprojectsrefbbs0147991",1
"httpsgtrukriorgprojectsrefbbs0159221",1
"httpsgtrukriorgprojectsrefbbs0163411",1
"httpsgtrukriorgprojectsrefbbs0171511",1
"httpsgtrukriorgprojectsrefbbs0179411",1
"httpsgtrukriorgprojectsrefbbs0185301",1
"httpsgtrukriorgprojectsrefbbs0186891",1
"httpsgtrukriorgprojectsrefbbs0203651",1
"httpsgtrukriorgprojectsrefbbs0208611",1
"httpsgtrukriorgprojectsrefbbs02087x1",1
"httpsgtrukriorgprojectsrefbbs5067341",1
"httpsgtrukriorgprojectsrefbbs5067461",1
"httpsgtrukriorgprojectsrefbbs5067951",1
"httpsgtrukriorgprojectsrefbbs5069901",1
"httpsgtrukriorgprojectsrefbbs5070391",1
"httpsgtrukriorgprojectsrefbbs5070881",1
"httpsgtrukriorgprojectsrefbbs5071671",1
"httpsgtrukriorgprojectsrefbbs5071801",1
"httpsgtrukriorgprojectsrefbbs5074161",1
"httpsgtrukriorgprojectsrefbbs5075191",1
"httpsgtrukriorgprojectsrefbbt0006351",1
"httpsgtrukriorgprojectsrefbbt0007161",1
"httpsgtrukriorgprojectsrefbbt0007401",1
"httpsgtrukriorgprojectsrefbbt0010381",1
"httpsgtrukriorgprojectsrefbbt0014881",1
"httpsgtrukriorgprojectsrefbbt0016311",1
"httpsgtrukriorgprojectsrefbbt0019761",1
"httpsgtrukriorgprojectsrefbbt0021821",1
"httpsgtrukriorgprojectsrefbbt0022121",1
"httpsgtrukriorgprojectsrefbbt0025301",1
"httpsgtrukriorgprojectsrefbbt0026031",1
"httpsgtrukriorgprojectsrefbbt0026971",1
"httpsgtrukriorgprojectsrefbbt0029051",1
"httpsgtrukriorgprojectsrefbbt0030221",1
"httpsgtrukriorgprojectsrefbbt0031381",1
"httpsgtrukriorgprojectsrefbbt0031461",1
"httpsgtrukriorgprojectsrefbbt0035021",1
"httpsgtrukriorgprojectsrefbbt0035451",1
"httpsgtrukriorgprojectsrefbbt0040881",1
"httpsgtrukriorgprojectsrefbbt0050411",1
"httpsgtrukriorgprojectsrefbbt0051651",1
"httpsgtrukriorgprojectsrefbbt0067221",1
"httpsgtrukriorgprojectsrefbbt0070281",1
"httpsgtrukriorgprojectsrefbbt0073891",1
"httpsgtrukriorgprojectsrefbbt0083341",1
"httpsgtrukriorgprojectsrefbbt0083691",1
"httpsgtrukriorgprojectsrefbbt0086441",1
"httpsgtrukriorgprojectsrefbbt0089461",1
"httpsgtrukriorgprojectsrefbbt0091521",1
"httpsgtrukriorgprojectsrefbbt0106491",1
"httpsgtrukriorgprojectsrefbbt0123661",1
"httpsgtrukriorgprojectsrefbbt0124711",1
"httpsgtrukriorgprojectsrefbbt0125281",1
"httpsgtrukriorgprojectsrefbbt0127731",1
"httpsgtrukriorgprojectsrefbbt0127811",1
"httpsgtrukriorgprojectsrefbbt0159931",1
"httpsgtrukriorgprojectsrefbbt0164931",1
"httpsgtrukriorgprojectsrefbbt0168411",1
"httpsgtrukriorgprojectsrefbbt0169811",1
"httpsgtrukriorgprojectsrefbbt0176191",1
"httpsgtrukriorgprojectsrefbbt0190501",1
"httpsgtrukriorgprojectsrefbbt0199801",1
"httpsgtrukriorgprojectsrefbbt5081351",1
"httpsgtrukriorgprojectsrefbbt5081471",1
"httpsgtrukriorgprojectsrefbbt5081591",1
"httpsgtrukriorgprojectsrefbbt5082141",1
"httpsgtrukriorgprojectsrefbbt5082511",1
"httpsgtrukriorgprojectsrefbbt5082631",1
"httpsgtrukriorgprojectsrefbbt5085611",1
"httpsgtrukriorgprojectsrefbbt5086881",1
"httpsgtrukriorgprojectsrefbbt5087921",1
"httpsgtrukriorgprojectsrefbbt5088341",1
"httpsgtrukriorgprojectsrefbbv0003061",1
"httpsgtrukriorgprojectsrefbbv0003651",1
"httpsgtrukriorgprojectsrefbbv0013881",1
"httpsgtrukriorgprojectsrefbbv0014341",1
"httpsgtrukriorgprojectsrefbbv0014931",1
"httpsgtrukriorgprojectsrefbbv0016201",1
"httpsgtrukriorgprojectsrefbbv0017281",1
"httpsgtrukriorgprojectsrefbbv00249x1",1
"httpsgtrukriorgprojectsrefbbv0034611",1
"httpsgtrukriorgprojectsrefbbv0035181",1
"httpsgtrukriorgprojectsrefbbv0035421",1
"httpsgtrukriorgprojectsrefbbv0035931",1
"httpsgtrukriorgprojectsrefbbv0060021",1
"httpsgtrukriorgprojectsrefbbv0060881",1
"httpsgtrukriorgprojectsrefbbv0064441",1
"httpsgtrukriorgprojectsrefbbv0065411",1
"httpsgtrukriorgprojectsrefbbv0075801",1
"httpsgtrukriorgprojectsrefbbv00767x1",1
"httpsgtrukriorgprojectsrefbbv0077341",1
"httpsgtrukriorgprojectsrefbbv0079391",1
"httpsgtrukriorgprojectsrefbbv0079471",1
"httpsgtrukriorgprojectsrefbbv0085441",1
"httpsgtrukriorgprojectsrefbbv0085521",1
"httpsgtrukriorgprojectsrefbbv0097291",1
"httpsgtrukriorgprojectsrefbbv00994x1",1
"httpsgtrukriorgprojectsrefbbv01045x1",1
"httpsgtrukriorgprojectsrefbbv0110651",1
"httpsgtrukriorgprojectsrefbbv0113161",1
"httpsgtrukriorgprojectsrefbbv0115881",1
"httpsgtrukriorgprojectsrefbbv0150441",1
"httpsgtrukriorgprojectsrefbbv0150951",1
"httpsgtrukriorgprojectsrefbbv0158691",1
"httpsgtrukriorgprojectsrefbbv0160671",1
"httpsgtrukriorgprojectsrefbbv0167411",1
"httpsgtrukriorgprojectsrefbbv0169381",1
"httpsgtrukriorgprojectsrefbbv0180351",1
"httpsgtrukriorgprojectsrefbbv0181671",1
"httpsgtrukriorgprojectsrefbbv0182051",1
"httpsgtrukriorgprojectsrefbbv0189731",1
"httpsgtrukriorgprojectsrefbbv0190311",1
"httpsgtrukriorgprojectsrefbbv0192011",1
"httpsgtrukriorgprojectsrefbbv0194811",1
"httpsgtrukriorgprojectsrefbbv0196351",1
"httpsgtrukriorgprojectsrefbbv0199021",1
"httpsgtrukriorgprojectsrefbbv0199451",1
"httpsgtrukriorgprojectsrefbbv5091761",1
"httpsgtrukriorgprojectsrefbbv5093221",1
"httpsgtrukriorgprojectsrefbbv5093341",1
"httpsgtrukriorgprojectsrefbbv5095161",1
"httpsgtrukriorgprojectsrefbbv5097231",1
"httpsgtrukriorgprojectsrefbbv5097351",1
"httpsgtrukriorgprojectsrefbbv5097471",1
"httpsgtrukriorgprojectsrefbbv5098141",1
"httpsgtrukriorgprojectsrefbbw0003931",1
"httpsgtrukriorgprojectsrefbbw00108x1",1
"httpsgtrukriorgprojectsrefbbw0011951",1
"httpsgtrukriorgprojectsrefbbw0014971",1
"httpsgtrukriorgprojectsrefbbw0019771",1
"httpsgtrukriorgprojectsrefbbw0033681",1
"httpsgtrukriorgprojectsrefbbw00349x1",1
"httpsgtrukriorgprojectsrefbbw0035461",1
"httpsgtrukriorgprojectsrefbbw0038051",1
"httpsgtrukriorgprojectsrefbbw0060221",1
"httpsgtrukriorgprojectsrefbbw0065451",1
"httpsgtrukriorgprojectsrefbbw0066931",1
"httpsgtrukriorgprojectsrefbbw0071261",1
"httpsgtrukriorgprojectsrefbbw0071341",1
"httpsgtrukriorgprojectsrefbbw0081651",1
"httpsgtrukriorgprojectsrefbbw0085051",1
"httpsgtrukriorgprojectsrefbbw00867x1",1
"httpsgtrukriorgprojectsrefbbw0088661",1
"httpsgtrukriorgprojectsrefbbw0088821",1
"httpsgtrukriorgprojectsrefbbw0091021",1
"httpsgtrukriorgprojectsrefbbw0096331",1
"httpsgtrukriorgprojectsrefbbw0099861",1
"httpsgtrukriorgprojectsrefbbw01307x1",1
"httpsgtrukriorgprojectsrefbbw0131931",1
"httpsgtrukriorgprojectsrefbbw0139401",1
"httpsgtrukriorgprojectsrefbbw0139671",1
"httpsgtrukriorgprojectsrefbbw0142971",1
"httpsgtrukriorgprojectsrefbbw0146611",1
"httpsgtrukriorgprojectsrefbbw0148071",1
"httpsgtrukriorgprojectsrefbbw0148661",1
"httpsgtrukriorgprojectsrefbbw0152691",1
"httpsgtrukriorgprojectsrefbbw0155361",1
"httpsgtrukriorgprojectsrefbbw0157061",1
"httpsgtrukriorgprojectsrefbbw0159351",1
"httpsgtrukriorgprojectsrefbbw0167881",1
"httpsgtrukriorgprojectsrefbbw0176441",1
"httpsgtrukriorgprojectsrefbbw01808x1",1
"httpsgtrukriorgprojectsrefbbw0183811",1
"httpsgtrukriorgprojectsrefbbw0186591",1
"httpsgtrukriorgprojectsrefbbw0194931",1
"httpsgtrukriorgprojectsrefbbw0195821",1
"httpsgtrukriorgprojectsrefbbw0197521",1
"httpsgtrukriorgprojectsrefbbw0202971",1
"httpsgtrukriorgprojectsrefbbw0205051",1
"httpsgtrukriorgprojectsrefbbw5099301",1
"httpsgtrukriorgprojectsrefbbw5100381",1
"httpsgtrukriorgprojectsrefbbw5101171",1
"httpsgtrukriorgprojectsrefbbw5102331",1
"httpsgtrukriorgprojectsrefbbw51035x1",1
"httpsgtrukriorgprojectsrefbbw5103731",1
"httpsgtrukriorgprojectsrefbbw5104031",1
"httpsgtrukriorgprojectsrefbbw5106461",1
"httpsgtrukriorgprojectsrefbbw5106711",1
"httpsgtrukriorgprojectsrefbbw5108161",1
"httpsgtrukriorgprojectsrefbbw5108651",1
"httpsgtrukriorgprojectsrefbbw5108891",1
"httpsgtrukriorgprojectsrefbbw5109201",1
"httpsgtrukriorgprojectsrefbbw5109931",1
"httpsgtrukriorgprojectsrefbbx0008341",1
"httpsgtrukriorgprojectsrefbbx0009661",1
"httpsgtrukriorgprojectsrefbbx0022761",1
"httpsgtrukriorgprojectsrefbbx0049611",1
"httpsgtrukriorgprojectsrefbbx0049881",1
"httpsgtrukriorgprojectsrefbbx0050541",1
"httpsgtrukriorgprojectsrefbbx0052751",1
"httpsgtrukriorgprojectsrefbbx0061661",1
"httpsgtrukriorgprojectsrefbbx0062041",1
"httpsgtrukriorgprojectsrefbbx5111711",1
"httpsgtrukriorgprojectsrefbbx5112371",1
"httpsgtrukriorgprojectsrefbbx5113161",1
"httpsgtrukriorgprojectsrefbbx5113411",1
"httpsgtrukriorgprojectsrefbbx5113771",1
"httpsgtrukriorgprojectsrefbbx5115591",1
"httpsgtrukriorgprojectsrefbbx5117171",1
"httpsgtrukriorgprojectsrefbbx5119731",1
"httpsgtrukriorgprojectsrefbbx5119971",1
"httpsgtrukriorgprojectsrefbbx5120351",1
"httpsgtrukriorgprojectsrefbbx5120591",1
"httpsgtrukriorgprojectsrefbbx51228x1",1
"httpsgtrukriorgprojectsrefepk0051381",1
"httpsgtrukriorgprojectsrefepl0149041",1
"httpsgtrukriorgprojectsrefepl01517x1",1
"httpsgtrukriorgprojectsrefepl0152771",1
"httpsgtrukriorgprojectsrefepl0157301",1
"httpsgtrukriorgprojectsrefepl0157491",1
"httpsgtrukriorgprojectsrefepl0158461",1
"httpsgtrukriorgprojectsrefepl0160441",1
"httpsgtrukriorgprojectsrefepl0162731",1
"httpsgtrukriorgprojectsrefepl0165671",1
"httpsgtrukriorgprojectsrefepm0246521",1
"httpsgtrukriorgprojectsrefepm5075931",1
"httpsgtrukriorgprojectsrefepm5081111",1
"httpsgtrukriorgprojectsrefepn0103451",1
"httpsgtrukriorgprojectsrefepn0135731",1
"httpsgtrukriorgprojectsrefepn0192611",1
"httpsgtrukriorgprojectsrefepn0256521",1
"httpsgtrukriorgprojectsrefepn0317761",1
"httpsgtrukriorgprojectsrefepn5094491",1
"httpsgtrukriorgprojectsrefepp0024391",1
"httpsgtrukriorgprojectsrefepp0049971",1
"httpsgtrukriorgprojectsrefepp0069651",1
"httpsgtrukriorgprojectsrefepp0069731",1
"httpsgtrukriorgprojectsrefepp0075031",1
"httpsgtrukriorgprojectsrefepp0168711",1
"httpsgtrukriorgprojectsrefepp0175171",1
"httpsgtrukriorgprojectsrefepp0191881",1
"httpsgtrukriorgprojectsrefepp0229521",1
"httpsgtrukriorgprojectsrefepp0248071",1
"httpsgtrukriorgprojectsrefepp0270671",1
"httpsgtrukriorgprojectsrefepp0274901",1
"httpsgtrukriorgprojectsrefepp0275711",1
"httpsgtrukriorgprojectsrefepp0276521",1
"httpsgtrukriorgprojectsrefepp0295821",1
"httpsgtrukriorgprojectsrefepp5102701",1
"httpsgtrukriorgprojectsrefepp5104391",1
"httpsgtrukriorgprojectsrefepp5104881",1
"httpsgtrukriorgprojectsrefepp5105311",1
"httpsgtrukriorgprojectsrefepp5106221",1
"httpsgtrukriorgprojectsrefepr0030761",1
"httpsgtrukriorgprojectsrefepr0048541",1
"httpsgtrukriorgprojectsrefepr0049351",1
"httpsgtrukriorgprojectsrefepr0064661",1
"httpsgtrukriorgprojectsrefepr0073491",1
"httpsgtrukriorgprojectsrefepr0073731",1
"httpsgtrukriorgprojectsrefepr0089731",1
"httpsgtrukriorgprojectsrefepr0094061",1
"httpsgtrukriorgprojectsrefepr0101611",1
"httpsgtrukriorgprojectsrefepr0114941",1
"httpsgtrukriorgprojectsrefepr0122881",1
